loss,id
1517.0869,864
3582.7656,865
6540.7617,868
1599.1064,872
5077.5146,879
1561.281,880
1327.464,883
1494.0435,886
1751.9417,923
1549.6355,924
1454.499,932
6580.25,945
6735.8647,947
2184.4436,948
2974.8044,955
4172.417,963
1560.5898,979
1478.0408,989
3182.2039,994
1789.552,995
1478.6372,998
4014.9707,1000
1690.0029,1018
1902.3,1019
1820.2244,1028
1308.7626,1034
1622.3596,1038
1406.8381,1040
1351.5107,1042
6947.783,1057
2244.3271,1058
1067.1819,1063
4568.2236,1066
4164.2227,1071
4268.91,1073
3065.561,1074
2900.773,1077
9435.098,1080
896.82715,1088
821.459,1096
11292.039,1097
5475.811,1105
1922.6965,1115
2993.5525,1116
2537.466,1122
4976.9795,1130
1062.1466,1133
1895.7195,1137
1926.4622,1140
7447.5312,1143
5080.298,1149
959.3832,1150
801.74426,1153
952.4718,1157
643.19446,1180
822.1926,1183
1624.2131,1188
1134.9656,1193
773.9498,1200
3836.0127,1209
2008.0447,1214
2066.2732,1219
5953.4307,1223
882.2594,1227
1561.6777,1228
4984.976,1229
1090.347,1233
6627.2173,1238
2002.7917,1239
3247.1172,1241
1843.3396,1243
1300.3407,1244
3485.9663,1245
4340.406,1277
3464.8535,1279
11905.384,1292
1463.1665,1293
9476.443,1299
2813.08,1304
3810.7036,1313
2351.0615,1328
1120.5686,1330
1588.331,1334
1326.8213,1335
6055.037,1336
1073.1554,1341
1149.6123,1344
879.3279,1351
2754.7283,1352
1509.4028,1354
4180.174,1368
1405.3569,1373
709.8019,1375
1666.7856,1381
5030.4326,1384
4191.133,1385
5663.217,1388
5332.3,1401
2648.1948,1402
1602.7402,1404
1480.1035,1406
1121.3109,1409
1532.1628,1422
3246.6729,1429
5559.775,1433
1076.4703,1438
1232.5802,1444
1188.9944,1446
1159.4315,1450
730.23425,1451
1893.7991,1454
2188.1484,1458
3305.5298,1461
5861.977,1464
1056.7671,1465
2202.4846,1478
1723.0752,1479
2755.0579,1480
2256.2048,1484
964.7455,1486
942.954,1488
3354.354,1489
1090.4341,1491
2142.3606,1507
2097.9082,1515
2818.4348,1519
1918.9136,1528
1048.6636,1529
2933.5647,1530
1177.2189,1532
1613.8086,1541
3355.429,1542
1503.1948,1547
1107.7338,1549
2397.6313,1553
2861.5593,1554
1415.1123,1555
1673.9688,1559
1462.5859,1565
1162.7808,1568
3626.6592,1576
989.86365,1579
931.0774,1592
3272.4941,1596
976.0503,1605
1642.5571,1607
2282.6785,1612
3086.6855,1617
2361.251,1619
8100.1357,1620
2678.1062,1624
1426.3684,1627
1748.3853,1633
1305.8013,1636
1171.647,1639
4822.125,1640
1227.1067,1644
1498.9788,1646
2755.819,1647
1349.1125,1654
3349.3691,1655
6028.329,1664
2162.2654,1665
4891.173,1667
1145.866,1669
2241.1995,1678
2123.7021,1682
1083.6826,1689
2658.4412,1690
5085.934,1693
956.5237,1695
2374.1763,1705
2465.056,1706
2126.9111,1708
1999.0967,1716
8925.459,1720
1628.958,1722
4038.4155,1749
1657.1313,1750
5809.6636,1751
2852.563,1760
4374.994,1763
1592.76,1770
2184.944,1777
6024.583,1785
1220.664,1791
4346.182,1794
1282.4358,1800
1355.2893,1816
1118.7456,1817
3279.2434,1821
1449.0928,1836
1664.9175,1838
2041.7229,1851
2867.6443,1852
2391.2983,1854
860.15576,1856
798.17737,1865
1136.7952,1872
873.9728,1878
939.4175,1880
1412.2388,1881
1947.8748,1882
895.90076,1886
1613.6035,1892
2206.4067,1894
2699.8381,1898
2987.2878,1899
1282.8026,1902
4054.5483,1903
1287.0125,1906
2461.011,1910
1802.135,1911
3432.955,1914
3145.4514,1929
1466.6165,1932
1049.924,1952
1393.9314,1959
1782.3259,1960
3896.7354,1976
3004.3398,1980
1938.1392,1981
2239.8086,1987
1740.8235,1994
930.5066,2000
2233.1182,2008
2365.3525,2011
5160.03,2012
1829.1233,2019
3500.5986,2022
7477.431,2024
904.1826,2028
3899.042,2030
6918.7085,2031
1825.8127,2047
699.3878,2049
1521.2637,2050
4531.964,2051
1756.083,2056
1071.7794,2057
2235.8958,2059
3795.3594,2069
1794.9688,2085
951.3895,2089
1579.9619,2090
2870.425,2101
2623.1814,2114
1429.6309,2115
1309.6622,2118
2365.902,2119
1576.5986,2125
3264.569,2128
1571.7969,2129
1768.3696,2132
2234.6865,2133
814.46545,2135
1808.4104,2136
1302.9635,2143
1181.9869,2144
2789.0105,2145
2504.1396,2152
3316.125,2160
1643.3225,2166
1118.494,2169
1762.8169,2170
1808.5442,2172
1771.5391,2181
1886.5603,2183
2838.4834,2185
2538.1084,2188
2195.61,2189
4781.179,2194
1524.1423,2202
2961.6895,2208
2018.855,2227
5343.6436,2230
2340.9207,2235
1716.3152,2236
7301.779,2244
1502.4458,2248
1430.6365,2252
1659.8462,2254
5250.5864,2260
1976.0522,2263
1643.31,2274
1028.7007,2277
6225.352,2279
11798.262,2280
2817.0425,2283
776.4674,2284
3254.204,2288
1979.4243,2292
5253.226,2295
1313.6277,2296
2569.502,2299
4822.388,2315
1553.3394,2318
11034.001,2329
1537.7856,2337
1030.9583,2340
1695.9639,2342
2658.7966,2347
4380.752,2349
1359.279,2354
2418.546,2361
1581.1809,2370
3314.6316,2378
3669.3022,2382
1402.7795,2387
2047.3857,2389
1429.8269,2394
2020.5215,2396
2740.777,2400
2603.335,2407
1138.8274,2414
1905.9719,2415
2280.341,2421
1627.2817,2427
2405.0078,2428
2804.7778,2430
2536.4382,2435
6045.677,2445
1685.5398,2446
1379.0613,2447
2011.4326,2449
1806.3657,2451
14401.106,2458
11186.331,2462
2966.0325,2463
2191.2805,2467
5930.2666,2471
2539.7517,2475
3078.821,2478
4228.54,2483
1193.294,2485
1134.7275,2487
742.468,2494
1774.1638,2497
1534.7539,2499
1604.2407,2503
3020.385,2513
2089.3774,2515
1734.3472,2522
1399.6143,2523
2803.989,2528
4554.28,2532
1181.2566,2536
1558.4673,2538
1000.59436,2539
2452.479,2540
5176.371,2545
1051.7598,2548
996.41125,2549
2584.4998,2553
1743.5334,2563
2229.8599,2566
1463.0779,2574
2635.4849,2575
2759.8257,2584
2440.1829,2588
975.37915,2589
1721.2065,2592
1488.1404,2596
1683.2693,2598
948.92505,2602
1554.5186,2603
2565.3232,2607
1468.9951,2609
5444.61,2611
1593.4751,2627
1915.3633,2628
3156.1013,2630
2186.623,2633
6631.006,2636
1005.9686,2640
1227.0994,2641
4812.1177,2657
1011.41284,2659
1140.2195,2662
1868.7834,2663
2196.386,2667
922.28064,2670
2222.4329,2682
3265.465,2694
6694.5166,2699
2802.0447,2700
5496.879,2703
2134.5942,2708
961.8862,2714
807.6334,2725
1271.384,2726
1358.8901,2727
2138.1094,2732
5326.8945,2733
5417.8354,2736
2114.6147,2745
1326.0289,2760
1959.0483,2764
6148.7764,2765
605.7152,2766
2243.2197,2775
1748.8442,2783
1169.8236,2784
2300.2437,2786
1311.4761,2801
1860.408,2803
5375.56,2813
6917.4585,2815
1680.1108,2816
2992.112,2818
2263.8096,2819
1358.4927,2822
1814.8691,2825
1584.6646,2826
1623.8806,2830
1269.3724,2834
4946.715,2835
2692.6477,2856
5901.5337,2873
5087.3965,2886
3301.082,2892
982.0951,2896
1136.831,2897
2168.4465,2899
1125.5627,2901
5588.2554,2909
3362.3848,2914
1264.0598,2915
2650.405,2916
906.84985,2919
2571.3389,2926
1855.3535,2927
1688.376,2933
3100.2375,2934
1825.938,2941
1762.5728,2942
2562.1672,2946
1736.2434,2949
1794.3442,2952
9659.733,2957
1922.1614,2962
992.76294,2963
1865.4514,2965
6336.0005,2966
2383.7603,2971
706.87134,2975
1186.5846,2979
8763.451,2985
2579.6042,2995
1429.2185,2996
3334.8018,3001
2341.9792,3007
904.9585,3008
3388.0156,3014
10849.295,3017
1418.9604,3021
2516.3918,3025
1032.2753,3026
2357.1985,3034
2570.2783,3035
2902.243,3044
3284.5522,3046
5607.048,3047
3710.123,3057
6512.0786,3059
3685.4658,3063
1403.3972,3065
2575.9219,3067
1511.5405,3069
3508.6782,3076
1300.9331,3086
2409.8203,3088
1861.4153,3090
2745.9294,3096
1190.2269,3100
2054.0042,3102
2314.8313,3103
1092.0374,3107
1308.1937,3118
4476.758,3120
2102.8904,3123
1252.8292,3128
1658.7583,3132
1651.1213,3140
2556.4976,3152
3116.392,3165
1718.721,3183
1086.3706,3190
1901.531,3197
1405.2124,3201
1800.8457,3203
2776.7441,3214
2203.9175,3219
1502.7031,3220
4174.392,3221
1682.116,3229
1148.5815,3234
3280.5793,3235
1883.6672,3240
1577.0078,3241
1925.9551,3249
956.4242,3254
4036.459,3264
1979.7681,3266
924.5177,3270
2086.041,3282
1783.7881,3285
1316.6863,3289
1568.4087,3291
2193.4526,3295
865.4907,3299
1518.3274,3302
5931.4746,3303
3338.2046,3308
3793.0708,3309
2225.3633,3324
5636.2515,3327
3830.4873,3330
1320.867,3335
1860.1711,3339
2695.8848,3340
1528.28,3343
2813.221,3350
1731.3354,3353
8027.9805,3356
3377.8335,3361
1074.9539,3368
1608.0994,3376
1189.762,3381
2756.376,3383
2790.8242,3397
2250.2185,3403
1833.4446,3405
1507.658,3410
2458.6543,3412
2914.7625,3416
1673.5486,3417
2922.9626,3423
6434.9653,3427
3235.3975,3435
1240.4559,3439
2483.8955,3441
1469.9736,3450
1011.124,3453
1412.1111,3454
8355.632,3458
1648.3684,3459
3427.1846,3467
5229.8584,3469
1165.5781,3477
8328.606,3478
983.89197,3482
5179.185,3484
2437.806,3506
7099.4326,3515
3339.3025,3522
1644.0532,3523
1396.377,3526
1707.9888,3532
1840.2344,3534
1144.2937,3537
1068.0492,3539
4882.387,3542
1256.4781,3545
1775.7205,3552
1378.9375,3554
2004.8198,3573
1225.4268,3576
2791.0774,3577
1650.6987,3580
1161.8243,3583
1667.6345,3584
1163.9794,3609
4878.3853,3613
2107.1826,3623
3665.7783,3624
7826.749,3638
2262.021,3642
2464.546,3643
1516.8555,3647
1896.7407,3653
4255.0264,3654
1617.3608,3656
875.2793,3658
3870.1328,3659
6628.28,3663
3177.4456,3664
867.7677,3666
1522.926,3681
2756.8904,3689
2971.1335,3694
1588.4971,3695
1511.0903,3699
2415.211,3701
3574.8413,3704
1247.2092,3721
3809.3657,3726
2763.1797,3727
2665.3022,3729
4016.392,3731
1549.2988,3738
2649.5713,3740
2151.5742,3744
1088.9867,3757
971.37585,3758
1651.7502,3778
3810.811,3781
6116.476,3790
1516.6377,3796
6849.0015,3798
1275.4039,3804
1173.6954,3813
1113.6741,3814
2872.9695,3815
2174.6343,3818
2941.4114,3823
7184.6826,3826
1744.7478,3831
3716.1836,3834
2710.9775,3835
2477.859,3849
2654.5679,3850
2411.814,3855
2671.8364,3864
2079.4011,3867
1247.2427,3871
1771.4482,3879
2618.0986,3880
3674.5845,3882
8984.147,3884
1875.3843,3893
1712.2524,3895
2904.5386,3901
1066.7783,3903
1608.5762,3913
2120.7107,3921
2477.062,3929
891.4309,3947
1980.1196,3962
960.1145,3963
1707.1462,3966
1743.2444,3975
6409.942,3976
3073.765,3977
1195.0516,3978
959.115,3979
1862.4634,3983
833.51404,3985
8670.206,3989
1929.7644,3992
2254.115,3995
2404.617,4008
1954.3423,4013
1756.6873,4029
3219.7034,4035
2195.327,4040
890.2346,4048
2071.5293,4060
1279.6482,4066
914.7151,4075
2537.7131,4079
1218.5852,4083
2014.7485,4091
6698.629,4092
2965.0608,4093
2937.0386,4098
1586.8499,4108
929.01917,4109
3031.3645,4110
2183.665,4116
1818.7168,4129
4227.2007,4130
2031.4963,4140
1625.3892,4146
3817.0098,4150
7745.1094,4151
1495.2156,4153
6014.33,4169
2247.017,4170
1686.5295,4179
4138.314,4183
3243.4111,4188
1585.0425,4190
1553.3867,4193
8036.4834,4201
1302.3792,4205
2463.0554,4210
2075.9746,4226
1905.762,4229
2785.6714,4241
1322.6456,4242
3612.7104,4257
738.2057,4258
2639.056,4260
5699.4023,4263
837.8733,4267
2300.2292,4273
2077.28,4274
1312.4528,4277
1516.3259,4281
4714.8477,4283
2886.5845,4293
1444.0762,4294
3879.3867,4305
3089.1023,4307
1536.3647,4318
2256.7913,4325
4549.7017,4327
2971.4277,4332
4243.995,4335
4158.0615,4336
811.4729,4337
3778.338,4339
1429.4583,4343
980.6632,4346
1845.2817,4348
3771.5776,4350
2281.7144,4358
2074.8364,4359
1931.1353,4363
4488.734,4366
1016.9326,4374
2323.3767,4375
1165.5453,4377
3176.3325,4393
2548.0984,4395
1060.7926,4400
6820.9336,4402
8287.012,4404
2318.9397,4415
2177.1672,4418
1551.6575,4422
1417.6221,4430
2031.4597,4432
1286.8533,4433
5932.7144,4435
2052.7136,4438
2079.217,4444
2306.6423,4447
5052.1646,4451
1947.0227,4452
1525.3835,4457
3693.4531,4459
1535.3008,4469
8850.207,4471
1251.0292,4486
2593.0117,4488
1386.7698,4510
1038.8438,4515
4270.3555,4527
1093.7686,4530
893.4994,4534
4021.6665,4535
1389.7439,4536
2894.419,4548
1644.6323,4549
5767.918,4551
2637.9893,4556
781.7296,4559
1422.7661,4564
4266.565,4570
7504.5293,4575
3159.0518,4584
2752.4722,4585
2082.3489,4591
2789.8623,4592
2060.1846,4593
1234.8309,4594
1187.128,4598
2402.4443,4607
1076.6211,4608
2291.495,4620
3215.9373,4621
2812.782,4625
2884.6113,4635
5091.731,4638
2634.5435,4652
2744.8157,4657
2037.6482,4658
5751.9375,4666
1495.9695,4672
2855.715,4676
1191.0726,4680
5811.545,4681
3173.6238,4683
1223.9703,4684
2561.268,4689
2800.2117,4690
1859.0139,4692
1910.5376,4697
1960.2405,4700
15077.706,4705
1962.0818,4721
1928.1848,4726
997.7748,4729
4867.5483,4731
2196.3708,4736
1847.9717,4739
1842.7585,4740
1142.0719,4753
2436.6929,4754
4611.4014,4755
1161.3291,4756
1785.7478,4759
1333.1711,4764
2686.0796,4771
1886.3828,4772
894.81213,4776
3037.6042,4780
1639.2251,4784
1503.2747,4786
3257.5957,4787
1064.9435,4789
1978.801,4794
1846.5117,4800
3001.4724,4807
7273.2817,4813
2255.9539,4818
10602.8955,4823
1947.6072,4824
2541.201,4829
977.41833,4830
2453.2969,4835
1661.8567,4844
1714.7166,4845
2465.9678,4846
873.1129,4847
2715.8083,4854
3047.6768,4857
1010.12476,4861
1337.3802,4863
2809.922,4866
3887.3462,4869
1566.6548,4871
2158.291,4872
2795.855,4875
9085.983,4877
1003.0702,4878
1897.8889,4885
1556.9053,4886
3844.226,4888
1237.7153,4890
1069.0754,4896
2354.0425,4899
759.1659,4913
2172.253,4916
3963.0537,4920
2792.4858,4925
2132.692,4934
2605.8184,4941
1685.947,4946
2902.2979,4954
1335.4275,4956
4563.2065,4958
1262.3925,4965
1243.6425,4966
2669.4385,4970
1885.5786,4977
2768.554,4980
1787.9807,4984
993.99756,4995
2704.5396,4997
2371.6853,4999
3461.2964,5005
1703.4761,5011
2378.8882,5015
2543.9316,5016
2803.2974,5019
2133.9822,5024
2017.8208,5030
1617.7927,5031
2028.4839,5034
10987.998,5047
2448.8525,5048
1361.5613,5052
2100.554,5061
18877.707,5062
3689.1396,5067
4477.459,5068
1475.5776,5077
1939.5837,5079
3095.1814,5090
2229.262,5094
2011.7095,5103
954.3048,5104
2053.1257,5106
2156.0144,5107
1283.2933,5110
1809.0957,5114
4410.3267,5116
5806.473,5121
2891.3145,5122
1054.8866,5124
3807.6548,5132
1812.581,5133
2021.1572,5138
2570.8398,5143
1578.5208,5153
1990.9185,5154
877.6035,5155
1829.542,5160
4222.0767,5169
3526.69,5172
3054.8352,5173
1027.6063,5179
2986.4722,5182
1190.6118,5187
2969.6494,5192
1356.0471,5211
3293.3245,5213
964.29785,5219
2635.2368,5225
1120.1562,5226
4408.7627,5227
2058.1519,5228
3688.4868,5239
1520.6599,5241
2179.3123,5244
3997.646,5248
1274.1431,5260
1168.8904,5266
1921.52,5273
7453.5557,5280
3972.7407,5298
1079.7211,5300
3409.6162,5306
1238.9963,5307
4481.5835,5311
1259.905,5316
843.1195,5323
1699.7439,5332
1764.283,5336
1082.8221,5338
3062.2585,5342
1321.7305,5347
4061.8403,5355
1935.7161,5357
1584.1265,5362
1200.1133,5363
1000.3187,5364
2290.417,5366
4954.723,5374
754.83826,5375
2688.5217,5379
2455.776,5380
866.9269,5383
1538.4663,5385
2045.7773,5390
4583.0605,5393
2207.7874,5398
2759.291,5411
942.8506,5414
1502.9753,5429
9569.295,5432
1286.4441,5436
4693.459,5437
1159.4733,5439
3330.5022,5440
1458.635,5449
1349.8123,5458
930.67456,5460
1235.6348,5462
2229.5889,5463
2474.9053,5465
3492.934,5467
2637.6106,5475
1973.7385,5483
1402.4697,5485
1695.2395,5489
2785.472,5493
804.91846,5497
1421.5659,5501
1374.4656,5506
1574.4763,5507
2974.6748,5510
4577.642,5524
1362.5308,5531
3677.226,5542
2114.09,5543
4140.095,5544
1861.855,5552
2460.2273,5560
3805.0933,5563
2556.3174,5573
1095.9202,5579
3049.6,5584
8804.423,5585
1580.4033,5594
2109.143,5595
1861.9626,5597
1505.605,5598
1677.9973,5604
1527.2307,5606
1142.8345,5610
4304.0483,5615
1410.4258,5631
1510.6707,5637
1596.8811,5646
3157.006,5656
9978.021,5658
1610.9397,5666
2468.1453,5668
1484.7031,5673
1337.9467,5680
2523.4976,5691
6831.3555,5692
2136.1897,5693
3383.5386,5697
1747.5718,5698
2124.3445,5700
2118.2544,5704
1871.5532,5705
1141.0629,5707
967.4602,5710
917.46387,5716
1589.727,5720
2464.6968,5722
1971.6917,5727
1380.0698,5733
2368.804,5737
3805.4712,5742
990.19324,5747
2846.3413,5760
1503.5793,5774
5072.982,5788
1793.9316,5796
1477.6067,5797
2614.8093,5800
1597.0967,5812
1255.5594,5814
1189.981,5818
3619.6587,5819
5050.464,5823
2555.6934,5826
1800.6287,5830
1501.5376,5831
2606.4617,5846
2195.6902,5864
699.35913,5869
3910.7852,5870
1459.1887,5879
9462.778,5883
1338.3413,5886
4706.071,5889
2134.9756,5904
1076.6619,5905
2931.223,5910
2202.8555,5911
1830.8909,5914
1700.79,5915
1224.373,5920
1984.7205,5925
1768.9182,5926
2746.9485,5934
3115.5405,5939
1103.3834,5941
1050.2502,5943
3369.3916,5949
1778.1108,5961
4698.2446,5965
2631.562,5966
741.5858,5969
2499.965,5970
2927.983,5978
2621.5908,5979
1371.9792,5983
6235.074,5985
1276.7673,5989
1594.8274,5997
2174.434,6004
3999.2456,6010
1500.676,6013
1593.4304,6019
1339.5322,6020
1212.5795,6032
4475.326,6036
5576.441,6037
1831.5752,6039
1826.4102,6050
1538.6106,6051
4065.7383,6053
1636.5508,6057
1400.3564,6059
4305.232,6067
1611.0874,6068
1703.688,6075
867.6488,6078
4763.409,6079
3632.2412,6080
4503.6104,6082
1277.7517,6084
2866.481,6091
1437.02,6092
5189.567,6093
1814.0828,6096
1760.4856,6102
1761.2883,6105
1702.4172,6116
923.823,6122
1067.2534,6126
4276.0566,6131
5252.988,6140
1272.1361,6141
973.1317,6146
2346.9558,6147
2923.0698,6157
2492.2537,6162
2344.6262,6163
2108.9634,6165
6511.212,6170
1943.2603,6208
3985.083,6216
1702.447,6218
2594.306,6223
2054.5361,6224
1827.5427,6227
9755.952,6240
1604.3782,6241
1295.9845,6246
3951.102,6248
1209.1945,6249
1638.1536,6255
2999.4045,6261
7872.5312,6262
1658.7739,6269
2291.1213,6271
2651.2168,6278
1684.2002,6284
1578.5557,6285
1124.9265,6287
2279.068,6288
2211.4834,6291
1027.762,6296
3243.0237,6297
1802.2185,6304
3132.9736,6309
1026.4839,6310
2463.9604,6311
1167.6368,6316
1541.0103,6319
9455.163,6332
6610.5913,6335
1285.5928,6336
1122.2266,6341
1290.2004,6359
1732.9243,6369
796.92847,6375
3051.8105,6378
3475.6553,6380
9596.047,6385
7962.091,6387
2675.0278,6391
760.49744,6392
2448.7144,6393
841.8251,6400
2840.951,6411
2190.1296,6415
2419.7983,6416
2787.5867,6419
1454.4033,6421
2416.2747,6432
1595.5212,6438
957.68286,6444
1596.6982,6445
1345.482,6446
7463.546,6448
1332.0488,6452
2022.707,6459
3605.8145,6470
904.38696,6475
2453.6067,6484
2543.2046,6492
1712.4539,6502
1327.2079,6505
1950.5264,6506
1979.4333,6513
3044.247,6514
5130.8076,6524
667.4053,6525
1595.7227,6528
8079.297,6529
1911.9597,6531
1781.4124,6538
3500.046,6541
2848.0396,6546
811.26245,6553
766.5305,6563
1847.3982,6567
5838.932,6586
2379.546,6588
4293.4556,6589
3775.025,6591
1340.8174,6596
1713.2649,6607
9183.413,6613
1981.7393,6615
1338.6445,6625
3456.085,6629
2803.0134,6630
1410.292,6632
915.7903,6640
2780.9143,6645
2120.295,6648
1689.6997,6656
2743.4263,6658
1680.0156,6661
2091.5876,6663
3330.3523,6665
1783.8748,6673
1938.0574,6676
1214.136,6681
1776.73,6683
935.40356,6684
1223.0952,6695
1926.1692,6697
2796.9585,6700
1170.1678,6702
1386.7686,6703
3375.4424,6704
4182.832,6712
4471.187,6716
1203.2861,6723
3958.9556,6733
2237.8984,6734
3598.4458,6739
668.8992,6743
1680.095,6746
1325.9458,6756
1588.0923,6758
1103.1976,6765
2249.7136,6772
3414.4985,6776
1734.5002,6777
3124.9402,6784
1531.3499,6785
1617.469,6788
1898.9568,6790
1230.3993,6792
1379.7129,6797
2433.6191,6802
1049.2599,6806
954.0974,6808
3334.3247,6809
1920.449,6810
1304.7551,6814
2597.9775,6815
996.09985,6819
2736.4714,6824
1911.8538,6830
4630.3135,6835
1819.8027,6838
5792.3286,6845
1119.1263,6846
2798.84,6847
5866.81,6848
3552.2666,6849
9411.1455,6864
1430.0818,6869
1712.2986,6870
1442.0559,6876
2063.2437,6878
8246.657,6890
4068.166,6892
1234.2582,6899
1296.469,6906
1346.1561,6908
2673.1423,6912
1072.8798,6913
1310.963,6925
1821.3953,6932
1519.666,6935
1472.3953,6939
2352.051,6946
980.4381,6950
1196.7123,6963
4977.7427,6972
923.3252,6974
3200.7114,6978
715.0127,6979
2629.1482,6985
3738.4429,6989
985.87805,7005
1758.4204,7007
4674.4717,7009
737.05334,7015
3282.8083,7036
2950.4934,7047
1050.8403,7049
3176.4175,7054
6427.0356,7056
1042.8041,7058
1307.5139,7061
1185.1395,7064
1865.1763,7066
783.1384,7069
1521.4766,7085
7719.1514,7086
1307.7418,7096
10106.219,7103
1914.8818,7122
4106.136,7125
1016.5675,7126
1387.0413,7130
6221.9316,7134
1036.3167,7135
3700.3384,7140
1172.8611,7145
2324.0688,7148
5456.4463,7151
4535.852,7156
1599.021,7157
2211.993,7161
2319.4119,7163
1213.8905,7168
6145.0737,7170
839.9242,7174
8315.305,7175
890.604,7199
5425.892,7200
2365.3232,7203
1646.4521,7209
9845.389,7210
1312.4701,7215
3587.416,7240
1856.815,7241
1975.7026,7248
4057.9185,7253
3247.7722,7260
1633.075,7262
3170.1787,7264
2560.475,7265
6547.256,7267
5236.2974,7268
2380.198,7269
2101.4888,7270
875.1876,7271
4656.4756,7274
795.2855,7289
2858.12,7292
2819.0554,7293
605.7849,7294
4760.4507,7296
1287.5005,7298
1676.8672,7299
4949.9688,7304
1624.5532,7305
2266.3179,7308
2306.975,7309
1510.0857,7310
2698.3015,7311
1834.4026,7312
1485.469,7317
7708.0703,7319
3445.579,7320
5189.3706,7329
4211.2456,7330
3574.1729,7331
1080.0436,7336
3041.966,7353
3243.618,7358
3450.9595,7363
4578.8804,7365
1205.1748,7366
3579.0913,7374
1622.1216,7377
3077.542,7378
2229.2551,7382
2741.7058,7388
2692.7446,7398
1964.4082,7400
1949.4131,7411
2451.2617,7426
6137.2383,7434
766.1466,7436
1216.4155,7442
1643.29,7443
1970.6982,7464
2644.9521,7470
927.0271,7476
1098.3083,7478
1485.769,7479
2312.963,7480
1851.9854,7487
2950.7998,7495
1616.9321,7498
5561.6675,7507
5933.9287,7525
1300.5286,7527
1381.2861,7528
966.0908,7533
3628.2896,7535
646.9324,7536
2859.0332,7537
1394.4316,7544
2176.8572,7552
2440.3865,7553
2072.7903,7554
1626.0247,7555
6119.2783,7556
2144.538,7560
3904.3433,7564
1386.2473,7570
1245.2576,7571
1161.875,7573
1539.138,7574
1244.6956,7575
1309.5472,7592
3856.92,7595
1809.6116,7596
2797.0386,7601
1876.4185,7608
1182.1808,7610
2359.7507,7613
2862.8435,7623
1161.211,7630
1097.6431,7638
749.9204,7643
3165.1328,7647
930.9459,7671
1796.5825,7672
1927.3691,7676
874.1057,7682
3391.7678,7689
1560.2168,7691
3015.2368,7695
2250.0876,7705
4500.5938,7707
1875.3904,7709
9562.051,7710
2711.5273,7714
4704.442,7716
2444.876,7717
2035.3765,7718
1900.3303,7719
